2;85.4545454545
3;75.9259259259
4;75.4385964912
5;83.3333333333
6;82.1428571429
7;86.5384615385
8;80.3571428571
9;60.3773584906
10;75.0
11;82.0
12;79.5918367347
13;74.0740740741
14;72.7272727273
15;82.4561403509
16;81.8181818182
17;75.4385964912
18;70.0
19;78.431372549
20;88.8888888889
21;78.5714285714
22;83.0508474576
23;76.5957446809
24;75.0
